时间,swap已用MB,压缩内存MB,空闲%,内存占用前三
2026-08-31 04:02,3102.31,8369,84,Application 829MB / Claude 681MB / contactsd 205MB
2026-08-31 04:12,8416.75,18212,46,Application 471MB / Claude 284MB / Python 114MB
2026-08-31 04:22,2332.81,5997,84,Application 908MB / Claude 687MB / WeChatAppEx 464MB
2026-08-31 04:32,2276.81,5856,84,Application 965MB / Claude 751MB / WeChatAppEx 479MB
2026-08-31 04:42,2228.81,5768,84,Application 977MB / Claude 859MB / WeChatAppEx 509MB
2026-08-31 04:52,2196.81,5690,83,Application 981MB / Claude 865MB / WeChatAppEx 509MB
2026-08-31 05:02,2196.81,5670,83,Application 988MB / Claude 886MB / WeChatAppEx 523MB
2026-08-31 05:12,2180.81,5640,83,Application 1002MB / Claude 901MB / WeChatAppEx 524MB
2026-08-31 05:22,2140.81,5582,83,Application 1002MB / Claude 955MB / WeChatAppEx 524MB
2026-08-31 05:32,2132.81,5555,83,Application 1011MB / Claude 958MB / WeChatAppEx 535MB
2026-08-31 05:42,2124.81,5526,83,Application 1011MB / Claude 872MB / WeChatAppEx 535MB
2026-08-31 05:52,2124.81,5512,83,Application 1013MB / Claude 873MB / WeChatAppEx 535MB
2026-08-31 06:02,2124.81,5505,83,Application 1014MB / Claude 874MB / WeChatAppEx 536MB
2026-08-31 06:12,2124.81,5504,83,Application 1014MB / Claude 874MB / WeChatAppEx 536MB
2026-08-31 06:22,2116.81,5485,83,Application 1014MB / Claude 877MB / WeChatAppEx 536MB
2026-08-31 06:32,2116.81,5483,83,Application 1015MB / Claude 879MB / WeChatAppEx 536MB
2026-08-31 06:42,2116.81,5481,83,Application 1015MB / Claude 879MB / WeChatAppEx 537MB
2026-08-31 06:52,2116.81,5480,83,Application 1015MB / Claude 880MB / WeChatAppEx 537MB
2026-08-31 07:02,2108.81,5476,83,Application 1015MB / Claude 886MB / WeChatAppEx 538MB
2026-08-31 07:12,2108.81,5475,83,Application 1015MB / Claude 887MB / WeChatAppEx 538MB
2026-08-31 07:22,2076.81,5406,83,Application 1015MB / Claude 889MB / WeChatAppEx 534MB
2026-08-31 07:32,2076.81,5402,83,Application 1016MB / Claude 886MB / WeChatAppEx 534MB
2026-08-31 07:42,2076.81,5400,84,Application 1017MB / Claude 886MB / WeChatAppEx 534MB
2026-08-31 07:52,2076.81,5391,84,Application 1017MB / Claude 886MB / WeChatAppEx 534MB
2026-08-31 08:02,2068.81,5384,84,Application 1030MB / Claude 895MB / WeChatAppEx 534MB
2026-08-31 08:12,2060.81,9462,40,Application 806MB / Claude 688MB / WeChatAppEx 456MB
2026-08-31 08:22,2706.19,6698,85,Application 975MB / Claude 891MB / ToDesk 223MB
2026-08-31 08:32,2091.25,5578,82,Claude 1059MB / Application 989MB / Python 359MB
2026-08-31 08:42,1963.19,5061,83,Claude 1155MB / Application 1056MB / ToDesk 265MB
2026-08-31 08:52,1931.19,4923,84,Claude 1189MB / Application 1175MB / ToDesk 266MB
2026-08-31 09:02,1907.19,4850,84,Claude 1211MB / Application 1179MB / ToDesk 267MB
2026-08-31 09:12,1851.19,4771,84,Claude 1202MB / Application 1186MB / WeChatAppEx 358MB
2026-08-31 09:22,1851.19,4737,84,Claude 1212MB / Application 1195MB / WeChatAppEx 358MB
2026-08-31 09:32,1851.19,4722,84,Claude 1214MB / Application 1195MB / WeChatAppEx 358MB
2026-08-31 09:42,1835.19,4670,84,Application 1280MB / Claude 1252MB / WeChatAppEx 357MB
2026-08-31 09:52,1819.19,4644,85,Application 1290MB / Claude 1237MB / CGPDFService 659MB
2026-08-31 10:02,1811.19,4897,84,Claude 1197MB / Application 1076MB / WeChatAppEx 344MB
2026-08-31 10:12,1811.19,4802,84,Claude 1203MB / Application 1149MB / WeChatAppEx 344MB
2026-08-31 10:22,1811.19,4781,84,Claude 1209MB / Application 1192MB / WeChatAppEx 344MB
2026-08-31 10:32,1803.19,7490,51,Application 944MB / Claude 909MB / Python 687MB
2026-08-31 10:42,1747.06,6073,81,Application 1181MB / Claude 1045MB / WeChatAppEx 362MB
2026-08-31 10:52,1739.06,5837,82,Application 1224MB / Claude 1078MB / WeChatAppEx 362MB
2026-08-31 11:02,1731.06,5593,82,Application 1226MB / Claude 1074MB / WeChatAppEx 363MB
2026-08-31 11:12,1731.06,5580,82,Application 1229MB / Claude 1075MB / WeChatAppEx 365MB
2026-08-31 11:22,1731.06,5569,82,Application 1253MB / Claude 1085MB / WeChatAppEx 365MB
2026-08-31 11:32,1731.06,5538,82,Application 1301MB / Claude 1101MB / WeChatAppEx 366MB
2026-08-31 11:42,1731.06,5524,81,Application 1322MB / Claude 1100MB / WeChatAppEx 367MB
2026-08-31 11:52,1731.06,5483,81,Application 1338MB / Claude 1101MB / WeChatAppEx 367MB
2026-08-31 12:02,1675.06,4571,82,Google 2390MB / Claude 1356MB / Application 1353MB
2026-08-31 12:12,1667.06,4559,82,Google 2498MB / Application 1356MB / Claude 1354MB
2026-08-31 12:22,1659.06,4486,82,Google 2498MB / Application 1412MB / Claude 1390MB
2026-08-31 12:32,1643.06,4468,82,Google 2499MB / Application 1505MB / Claude 1369MB
2026-08-31 12:42,1643.06,4467,82,Google 2499MB / Application 1452MB / Claude 1372MB
2026-08-31 12:52,1635.06,4443,82,Google 2499MB / Claude 1862MB / Application 1484MB
2026-08-31 13:02,1635.06,4433,82,Google 2502MB / Claude 1877MB / Application 1486MB
2026-08-31 13:12,1635.06,4424,82,Google 2502MB / Claude 1885MB / Application 1493MB
2026-08-31 13:22,1627.06,4407,82,Google 2502MB / Claude 1884MB / Application 1461MB
2026-08-31 13:32,1619.06,4511,82,Google 2503MB / Claude 1889MB / Application 1586MB
2026-08-31 13:42,1571.06,10445,45,Google 1433MB / Application 980MB / Claude 929MB
2026-08-31 13:52,14401.19,25109,17,Application 898MB / Claude 504MB / mds_stores 220MB
2026-08-31 14:02,3820.88,11129,26,Application 704MB / Claude 569MB / Python 322MB
2026-08-31 14:12,3433.12,7737,83,Application 883MB / Claude 747MB / contactsd 264MB
2026-08-31 14:22,3221.00,7640,82,Application 859MB / Claude 503MB / ToDesk 205MB
2026-08-31 14:32,3004.94,7132,83,Application 894MB / Claude 615MB / WeChatAppEx 468MB
2026-08-31 14:42,9080.69,20272,19,Application 776MB / Claude 297MB / Python 150MB
2026-08-31 14:52,3340.75,7728,83,Application 864MB / Claude 502MB / Google 176MB
2026-08-31 15:02,3028.75,6977,83,Application 937MB / Claude 595MB / WeChatAppEx 487MB
2026-08-31 15:12,3012.75,6935,83,Application 963MB / Claude 615MB / WeChatAppEx 490MB
2026-08-31 15:22,2964.75,6850,83,Application 994MB / Claude 631MB / WeChatAppEx 492MB
2026-08-31 15:32,2868.75,6575,83,Application 996MB / Claude 634MB / WeChatAppEx 492MB
2026-08-31 15:42,2796.62,6301,83,Application 997MB / Claude 758MB / WeChatAppEx 497MB
2026-08-31 15:52,2732.62,6223,83,Application 998MB / Claude 763MB / WeChatAppEx 591MB
2026-08-31 16:02,2684.62,6088,83,Application 999MB / Claude 766MB / WeChatAppEx 591MB
2026-08-31 16:12,2620.62,5872,83,Application 999MB / Claude 822MB / WeChatAppEx 591MB
2026-08-31 16:22,2588.62,5817,83,Application 1014MB / Claude 823MB / WeChatAppEx 592MB
2026-08-31 16:32,2556.62,5718,83,Application 1101MB / Claude 875MB / WeChatAppEx 592MB
2026-08-31 16:42,2524.62,5682,83,Application 1127MB / Claude 896MB / WeChatAppEx 619MB
2026-08-31 16:52,2516.62,5667,83,Application 1160MB / Claude 894MB / WeChatAppEx 620MB
2026-08-31 17:02,3584.62,8816,82,Python 6829MB / Application 968MB / Claude 477MB
2026-08-31 17:12,3312.62,7583,83,Application 1088MB / Claude 774MB / Google 282MB
2026-08-31 17:22,3443.94,7377,84,Application 1122MB / Claude 776MB / WeChatAppEx 495MB
2026-08-31 17:32,3019.25,7024,84,Application 1130MB / Claude 811MB / WeChatAppEx 573MB
2026-08-31 17:42,3095.94,8026,82,Python 6895MB / Application 1123MB / Claude 748MB
2026-08-31 17:52,3203.25,8322,82,Python 6841MB / Application 1014MB / Claude 806MB
2026-08-31 18:02,3099.25,7729,83,Python 6809MB / Application 1078MB / Claude 860MB
2026-08-31 18:12,3011.25,7865,82,Python 6934MB / Application 891MB / Claude 800MB
2026-08-31 18:22,2891.25,7410,83,Python 6877MB / Application 1187MB / Claude 1002MB
2026-08-31 18:32,2859.25,7942,80,Python 6717MB / Claude 905MB / Application 877MB
2026-08-31 18:42,2859.25,7674,81,Python 6767MB / Claude 913MB / Application 891MB
2026-08-31 18:52,2905.94,7738,81,Python 6785MB / Claude 1085MB / Application 965MB
2026-08-31 19:02,2873.94,8506,78,Python 6820MB / Application 716MB / Claude 593MB
2026-08-31 19:12,2833.94,7988,78,Python 6821MB / Application 810MB / Claude 750MB
2026-08-31 19:22,2809.94,7823,81,Python 6804MB / Application 982MB / Claude 961MB
2026-08-31 19:32,2793.94,7595,81,Python 6761MB / Claude 967MB / Application 963MB
2026-08-31 19:42,2777.94,8305,78,Python 6849MB / Claude 855MB / Application 843MB
2026-08-31 19:52,2777.94,7592,81,Python 6903MB / Application 931MB / Claude 925MB
2026-08-31 20:02,2745.94,7220,81,Application 1200MB / Claude 913MB / WeChatAppEx 526MB
2026-08-31 20:12,2673.94,7041,81,Application 1227MB / Claude 1156MB / WeChatAppEx 539MB
2026-08-31 20:22,2673.94,7010,82,Application 1239MB / Claude 1184MB / WeChatAppEx 540MB
2026-08-31 20:32,2673.94,6774,82,Application 1239MB / Claude 1192MB / WeChatAppEx 540MB
2026-08-31 20:42,2665.94,6758,82,Application 1240MB / Claude 1195MB / WeChatAppEx 542MB
2026-08-31 20:52,2649.94,6720,82,Application 1240MB / Claude 1176MB / WeChatAppEx 542MB
2026-08-31 21:02,2649.94,6640,82,Application 1241MB / Claude 1168MB / WeChatAppEx 594MB
2026-08-31 21:12,2625.88,6622,82,Application 1247MB / Claude 1202MB / WeChatAppEx 594MB
2026-08-31 21:22,2625.88,6539,83,Application 1251MB / Claude 1243MB / WeChatAppEx 595MB
2026-08-31 21:32,2625.88,6534,83,Application 1251MB / Claude 1245MB / WeChatAppEx 595MB
2026-08-31 21:42,2617.88,6526,83,Application 1255MB / Claude 1248MB / WeChatAppEx 592MB
2026-08-31 21:52,2617.88,6519,83,Application 1255MB / Claude 1249MB / WeChatAppEx 592MB
2026-08-31 22:02,2609.88,6509,83,Application 1255MB / Claude 1242MB / WeChatAppEx 592MB
2026-08-31 22:12,2601.88,6472,83,Application 1257MB / Claude 1244MB / WeChatAppEx 604MB
2026-08-31 22:22,2593.88,6468,83,Application 1257MB / Claude 1245MB / WeChatAppEx 604MB
2026-08-31 22:32,2585.88,6455,83,Claude 1378MB / Application 1276MB / WeChatAppEx 605MB
2026-08-31 22:42,2553.88,6412,83,Claude 1380MB / Application 1283MB / WeChatAppEx 671MB
2026-08-31 22:52,2553.88,6384,83,Claude 1419MB / Application 1354MB / WeChatAppEx 671MB
2026-08-31 23:02,2545.88,6366,83,Claude 1410MB / Application 1356MB / WeChatAppEx 671MB
2026-08-31 23:12,2545.88,6366,83,Claude 1413MB / Application 1356MB / WeChatAppEx 671MB
2026-08-31 23:22,2537.88,6361,83,Claude 1402MB / Application 1356MB / WeChatAppEx 671MB
2026-08-31 23:32,2537.88,6343,83,Claude 1420MB / Application 1368MB / WeChatAppEx 671MB
2026-08-31 23:42,2521.88,6306,83,Claude 1431MB / Application 1382MB / WeChatAppEx 682MB
2026-08-31 23:52,2521.88,6296,83,Claude 1423MB / Application 1383MB / WeChatAppEx 682MB
2026-09-01 00:02,2465.88,6217,83,Claude 1431MB / Application 1384MB / WeChatAppEx 690MB
2026-09-01 00:12,2465.88,6214,83,Claude 1419MB / Application 1385MB / WeChatAppEx 689MB
2026-09-01 00:22,1853.75,5015,82,Claude 1665MB / Application 1389MB / Google 800MB
2026-09-01 00:32,1853.75,5004,82,Claude 1672MB / Application 1389MB / Google 799MB
2026-09-01 00:42,1725.75,4701,80,Google 2260MB / Claude 1859MB / Application 1554MB
2026-09-01 00:52,1709.75,4636,80,Google 2257MB / Claude 1921MB / Application 1579MB
2026-09-01 01:02,1693.75,4336,79,Claude 1958MB / Google 1752MB / Application 1587MB
2026-09-01 01:12,1669.75,4254,81,Claude 1825MB / Google 1794MB / Application 1623MB
2026-09-01 01:22,1629.75,4352,79,Google 1799MB / Claude 1794MB / Application 1501MB
2026-09-01 01:32,1597.75,4321,79,Google 2213MB / Claude 1906MB / Application 1490MB
2026-09-01 01:42,1589.75,4374,80,Google 1912MB / Claude 1847MB / Application 1556MB
2026-09-01 01:52,1589.75,4461,76,Google 2488MB / Claude 1888MB / Application 1414MB
2026-09-01 02:02,1589.75,4486,77,Google 2706MB / Claude 1876MB / Application 1410MB
2026-09-01 02:12,1589.75,4472,77,Google 2709MB / Claude 1985MB / Application 1408MB
2026-09-01 02:22,1581.75,4476,77,Google 2719MB / Claude 1931MB / Application 1168MB
2026-09-01 02:32,999.12,4023,77,Claude 2169MB / Google 2120MB / Spotlight 813MB
2026-09-01 02:42,951.12,4030,79,Google 2115MB / Claude 1862MB / NeteaseMusic 1057MB
2026-09-01 02:52,951.12,3965,80,Google 2127MB / Claude 1864MB / NeteaseMusic 1073MB
2026-09-01 03:02,951.12,3915,80,Google 2127MB / Claude 1874MB / NeteaseMusic 1075MB
2026-09-01 03:12,951.12,3905,81,Google 2128MB / Claude 1852MB / NeteaseMusic 1075MB
2026-09-01 03:22,935.12,4551,77,Google 2137MB / Claude 1393MB / NeteaseMusic 896MB
2026-09-01 03:32,935.12,4483,78,Google 2140MB / Claude 1406MB / NeteaseMusic 897MB
2026-09-01 03:42,935.12,4455,78,Google 2148MB / Claude 1409MB / NeteaseMusic 898MB
2026-09-01 03:52,935.12,4265,78,Google 2091MB / Claude 1556MB / NeteaseMusic 832MB
2026-09-01 04:02,935.12,12608,45,Client-Mac-Shipping 3151MB / Google 1113MB / Claude 841MB
2026-09-01 04:12,927.12,14136,31,Client-Mac-Shipping 1375MB / Claude 969MB / Google 853MB
2026-09-01 04:22,911.12,6083,72,Claude 1090MB / Google 1043MB / Application 980MB
2026-09-01 04:32,911.12,4759,78,Google 1823MB / Application 1606MB / Claude 1378MB
2026-09-01 04:42,911.12,5223,77,Google 1815MB / Application 1629MB / Claude 1511MB
2026-09-01 04:52,911.12,5112,77,Google 1819MB / Application 1640MB / Claude 1512MB
2026-09-01 05:02,911.12,5109,77,Google 1828MB / Application 1658MB / Claude 1532MB
2026-09-01 05:12,911.12,5101,77,Google 1831MB / Application 1661MB / Claude 1530MB
2026-09-01 05:22,911.12,5155,77,Google 1831MB / Application 1661MB / Claude 1527MB
2026-09-01 05:32,911.12,5136,77,Google 1833MB / Application 1661MB / Claude 1531MB
2026-09-01 05:42,911.12,5149,77,Google 1860MB / Application 1672MB / Claude 1529MB
2026-09-01 05:52,911.12,5154,77,Google 1839MB / Application 1673MB / Claude 1537MB
2026-09-01 06:02,911.12,4986,78,Google 1777MB / Application 1675MB / Claude 1543MB
2026-09-01 06:12,911.12,4999,78,Google 1718MB / Application 1675MB / Claude 1541MB
2026-09-01 06:22,911.12,4998,78,Google 1719MB / Application 1678MB / Claude 1533MB
2026-09-01 06:32,911.12,4999,78,Google 1713MB / Application 1678MB / Claude 1535MB
2026-09-01 06:42,911.12,5088,78,Application 1678MB / Google 1674MB / Claude 1534MB
2026-09-01 06:52,911.12,5082,78,Google 1684MB / Application 1679MB / Claude 1427MB
2026-09-01 07:02,911.12,5078,77,Google 1685MB / Application 1679MB / Claude 1420MB
2026-09-01 07:12,911.12,5074,77,Google 1687MB / Application 1679MB / Claude 1415MB
2026-09-01 07:22,911.12,5127,77,Application 1679MB / Google 1671MB / Claude 1411MB
2026-09-01 07:32,911.12,5124,77,Application 1679MB / Google 1674MB / Claude 1416MB
2026-09-01 07:42,911.12,5587,76,Google 1622MB / Claude 1358MB / Application 1088MB
2026-09-01 07:52,903.12,5582,76,Google 1625MB / Claude 1366MB / Application 1122MB
2026-09-01 08:02,903.12,5582,76,Google 1621MB / Claude 1366MB / Application 1127MB
2026-09-01 08:12,903.12,5538,77,Google 1629MB / Claude 1399MB / Application 1353MB
2026-09-01 08:22,903.12,5584,77,Claude 2102MB / Google 1612MB / Application 1437MB
2026-09-01 08:32,903.12,6107,76,Claude 1889MB / Google 1582MB / Application 1441MB
2026-09-01 08:42,903.12,6087,76,Claude 2047MB / Google 1589MB / Application 1504MB
2026-09-01 08:52,903.12,6125,75,Claude 2024MB / Google 1590MB / Application 1451MB
2026-09-01 09:02,903.12,6081,75,Claude 1901MB / Google 1599MB / Application 1372MB
2026-09-01 09:12,903.12,6067,76,Claude 1905MB / Google 1601MB / Application 1304MB
2026-09-01 09:22,903.12,6044,75,Claude 1923MB / Google 1602MB / Application 1293MB
2026-09-01 09:32,903.12,6021,76,Google 1604MB / Claude 1449MB / Application 1325MB
2026-09-01 09:42,903.12,5943,77,Application 1653MB / Google 1604MB / Claude 1527MB
2026-09-01 09:52,903.12,5990,76,Application 1663MB / Google 1602MB / Claude 1522MB
2026-09-01 10:02,903.12,6141,76,Claude 1867MB / Application 1681MB / Google 1592MB
2026-09-01 10:12,903.12,6126,76,Claude 1906MB / Application 1682MB / Google 1593MB
2026-09-01 10:22,903.12,5868,76,Claude 1770MB / Google 1515MB / Application 1212MB
2026-09-01 10:32,903.12,5770,76,Claude 1682MB / Google 1527MB / Application 1210MB
2026-09-01 10:42,903.12,5785,76,Claude 1873MB / Google 1528MB / Application 1276MB
2026-09-01 10:52,903.12,5911,75,Claude 1887MB / Google 1531MB / Application 1313MB
2026-09-01 11:02,903.12,6235,74,Claude 1913MB / Google 1397MB / Application 1242MB
2026-09-01 11:12,903.12,6468,70,Claude 1853MB / Google 1381MB / Application 1258MB
2026-09-01 11:22,903.12,6417,72,Claude 1808MB / Google 1386MB / Application 1232MB
2026-09-01 11:32,903.12,6139,75,Claude 1811MB / Google 1504MB / Application 1257MB
2026-09-01 11:42,903.12,6258,70,Google 2873MB / Claude 1704MB / Application 1205MB
2026-09-01 11:52,903.12,8111,67,Google 4102MB / Claude 1660MB / Application 1307MB
2026-09-01 12:02,903.12,8050,69,Google 3802MB / Claude 1621MB / Application 1315MB
2026-09-01 12:12,903.12,8221,69,Google 4088MB / Claude 1627MB / Application 1277MB
2026-09-01 12:22,903.12,8021,66,Google 3536MB / Claude 1819MB / Application 1164MB
2026-09-01 12:32,903.12,7815,69,Google 3757MB / Claude 1806MB / Application 1252MB
2026-09-01 12:42,903.12,7713,70,Google 3580MB / Claude 1799MB / Application 1271MB
2026-09-01 12:52,903.12,8015,68,Google 3283MB / Claude 2035MB / Application 1234MB
2026-09-01 13:02,903.12,7786,68,Google 3095MB / Claude 2151MB / Application 1362MB
2026-09-01 13:12,903.12,7692,68,Google 3192MB / Claude 2134MB / Application 1366MB
2026-09-01 13:22,903.12,7653,69,Google 3193MB / Claude 2056MB / Application 1257MB
2026-09-01 13:32,903.12,7466,69,Google 3200MB / Claude 2062MB / Application 1256MB
2026-09-01 13:42,903.12,7528,69,Google 3197MB / Claude 1930MB / Application 1171MB
2026-09-01 13:52,903.12,7656,69,Google 3245MB / Claude 1937MB / Application 1186MB
2026-09-01 14:02,903.12,7614,69,Google 3230MB / Claude 1963MB / Application 1193MB
2026-09-01 14:12,903.12,7749,69,Google 3257MB / Claude 1918MB / Application 1178MB
2026-09-01 14:22,903.12,7983,66,Google 3249MB / Claude 1834MB / Application 1174MB
2026-09-01 14:32,903.12,7971,68,Google 3263MB / Claude 1842MB / Application 1180MB
2026-09-01 14:42,903.12,7956,68,Google 3267MB / Claude 1842MB / Application 1181MB
2026-09-01 14:52,903.12,7936,68,Google 3383MB / Claude 1844MB / Application 1181MB
2026-09-01 15:02,903.12,7933,68,Google 3370MB / Claude 1845MB / Application 1181MB
2026-09-01 15:12,903.12,7889,69,Google 3364MB / Claude 1846MB / Application 1185MB
2026-09-01 15:22,903.12,7961,68,Google 3356MB / Claude 1784MB / Application 1180MB
2026-09-01 15:32,903.12,8037,69,Google 3350MB / Claude 1758MB / Application 1153MB
2026-09-01 15:42,903.12,7889,69,Google 3037MB / Claude 1758MB / Application 1153MB
2026-09-01 15:52,903.12,7495,71,Google 2490MB / Claude 1863MB / Application 1151MB
2026-09-01 16:02,903.12,7941,69,Google 2423MB / Claude 1763MB / Application 1231MB
2026-09-01 16:12,903.12,7718,70,Google 2432MB / Claude 1891MB / Application 1237MB
2026-09-01 16:22,903.12,7798,68,Google 2431MB / Claude 1929MB / Application 1207MB
2026-09-01 16:32,903.12,7594,70,Google 2463MB / Claude 1896MB / Application 1247MB
2026-09-01 16:42,903.12,7555,70,Google 2472MB / Claude 1899MB / Application 1268MB
2026-09-01 16:52,903.12,7434,70,Google 2513MB / Claude 1900MB / Application 1269MB
2026-09-01 17:02,903.12,7423,70,Google 2516MB / Claude 1900MB / Application 1269MB
2026-09-01 17:12,903.12,7432,70,Google 2514MB / Claude 1903MB / Application 1270MB
2026-09-01 17:22,903.12,7460,70,Google 2499MB / Claude 1867MB / Application 1234MB
2026-09-01 17:32,903.12,7483,70,Google 2503MB / Claude 1873MB / Application 1231MB
2026-09-01 17:42,903.12,7487,70,Google 2510MB / Claude 1868MB / Application 1209MB
2026-09-01 17:52,903.12,7587,70,Google 2632MB / Claude 1862MB / Application 1147MB
2026-09-01 18:02,903.12,7644,70,Google 2632MB / Claude 1862MB / Application 1122MB
2026-09-01 18:12,903.12,7648,70,Google 2631MB / Claude 1865MB / Application 1123MB
2026-09-01 18:22,903.12,7644,70,Google 2628MB / Claude 1866MB / Application 1123MB
2026-09-01 18:32,903.12,7643,70,Google 2627MB / Claude 1873MB / Application 1124MB
2026-09-01 18:42,903.12,7635,70,Google 2622MB / Claude 1861MB / Application 1127MB
